Gatra,2024-04-27,Perbaikan Mesin,150000,D 9254 VPF,TZ906FQ1Q14YZOU5853,Suzuki GSX-R150,2021;;;;;;;;;;;;;
Kiandra,2024-06-25,Pemasangan Aksesori,333000,D 0493 HEM,DI306CM3R45OBHF6635,Suzuki GSX-R150,2018;;;;;;;;;;;;;
Luhung,2024-02-20,Servis Rutin,763000,D 6320 ZPU,ZT815CS1C93EHVB0445,Suzuki GSX-R150,2015;;;;;;;;;;;;;
Zahra,2023-06-30,Perbaikan Mesin,225000,D 1467 PDD,CH064TU5L80DBSN3850,Kawasaki Ninja 250,2015;;;;;;;;;;;;;
Dipa,2024-06-03,Perbaikan Mesin,583000,D 3134 MOX,WN696KM0L15EMZR6105,Yamaha R15,2011;;;;;;;;;;;;;
Dagel,2023-02-07,Servis Rutin,814000,D 3764 GIV,NX710GS9Z53IKKD8226,Yamaha R15,2015;;;;;;;;;;;;;
Viman,2024-05-16,Perbaikan Mesin,821000,D 7564 JFA,MJ603SK1A44LFYX0549,Kawasaki Ninja 250,2019;;;;;;;;;;;;;
Mila,2023-03-11,Servis Rutin,918000,D 2732 LVG,CN154KD3X35GOWG0367,Suzuki GSX-R150,2014;;;;;;;;;;;;;
Cengkir,2023-02-28,Servis Rutin,782000,D 3615 RVD,BM376MZ1Q85GYEJ8700,Honda CBR 150,2015;;;;;;;;;;;;;
Restu,2024-05-03,Pemasangan Aksesori,434000,D 0473 MRC,IM188MG9Z67XUXF4085,Yamaha R15,2014;;;;;;;;;;;;;
Dacin,2023-03-21,Ganti Oli,324000,D 9963 YRT,IO385HX2G56ZYWK5965,Suzuki GSX-R150,2012;;;;;;;;;;;;;
Jarwa,2024-02-09,Ganti Oli,162000,D 3559 TOX,VM431CH9E31HMOO9913,Yamaha R15,2017;;;;;;;;;;;;;
Dipa,2024-07-02,Pemasangan Aksesori,220000,D 8477 OQX,LK626LI7P50UBZN9774,Yamaha R15,2013;;;;;;;;;;;;;
Baktiono,2024-05-28,Servis Rutin,606000,D 8415 EDU,RJ733PY2G16UZSU8042,Suzuki GSX-R150,2022;;;;;;;;;;;;;
Ratih,2024-06-20,Pemasangan Aksesori,114000,D 4662 JPL,RC698ST0L23PFUS2439,Yamaha R15,2012;;;;;;;;;;;;;
Puti,2023-04-27,Perbaikan Mesin,738000,D 1228 FTH,WE179RK5Z00PCYZ3619,Honda CBR 150,2023;;;;;;;;;;;;;
Lukman,2023-08-24,Pemasangan Aksesori,545000,D 0192 ZAX,MH911RZ3X54XLUO2126,Kawasaki Ninja 250,2022;;;;;;;;;;;;;
Lasmanto,2023-10-09,Servis Rutin,362000,D 8065 MQJ,YB967HT3G67NKBK9946,Kawasaki Ninja 250,2011;;;;;;;;;;;;;
Tirtayasa,2023-08-20,Servis Rutin,172000,D 8516 AKJ,IQ644HU2U67OGRM6693,Kawasaki Ninja 250,2016;;;;;;;;;;;;;
Upik,2023-12-18,Pemasangan Aksesori,530000,D 6484 HMK,IF150CL9W14RRWN7747,Suzuki GSX-R150,2013;;;;;;;;;;;;;
Ibrahim,2023-07-25,Ganti Oli,492000,D 2611 ZRH,CA833YZ2Z11ORZV5927,Suzuki GSX-R150,2024;;;;;;;;;;;;;
Artawan,2024-03-29,Pemasangan Aksesori,996000,D 2863 VGP,MZ214BG6H75GRAN6390,Suzuki GSX-R150,2014;;;;;;;;;;;;;
Ozy,2023-05-02,Perbaikan Mesin,704000,D 2159 JIV,EZ818JT7E80MLBZ1919,Kawasaki Ninja 250,2020;;;;;;;;;;;;;
Budi,2024-06-18,Ganti Oli,390000,D 0309 ZPA,RW853KI7A48NGCF0151,Kawasaki Ninja 250,2014;;;;;;;;;;;;;
Cayadi,2023-06-04,Perbaikan Mesin,877000,D 5916 MOJ,ZB823ZD8P76PJSL2476,Yamaha R15,2023;;;;;;;;;;;;;
Slamet,2023-01-04,Servis Rutin,447000,D 9040 MXE,GL527MR6K90IQUH6838,Honda CBR 150,2020;;;;;;;;;;;;;
Ella,2023-04-22,Perbaikan Mesin,780000,D 6135 ZHH,SS896MB8H40UXWM9739,Suzuki GSX-R150,2011;;;;;;;;;;;;;
Tasdik,2023-11-29,Pemasangan Aksesori,591000,D 4039 KHD,WA259AT1E54FLIK3775,Suzuki GSX-R150,2018;;;;;;;;;;;;;
Labuh,2024-04-08,Servis Rutin,455000,D 2551 OPY,MO397FS5S66DEDP6511,Honda CBR 150,2024;;;;;;;;;;;;;
Bakijan,2023-01-15,Servis Rutin,77000,D 4303 NUE,FE326WZ5N66HEYJ5735,Honda CBR 150,2021;;;;;;;;;;;;;
Opung,2024-06-15,Ganti Oli,363000,D 5853 QUK,TS129KQ4Q00AOOH9886,Yamaha R15,2021;;;;;;;;;;;;;
Gaiman,2023-03-09,Perbaikan Mesin,705000,D 6625 ISF,KR011TI1W36VLRP9537,Honda CBR 150,2017;;;;;;;;;;;;;
Sakura,2024-02-20,Servis Rutin,806000,D 0103 TRD,YM156BY0G42TZHB1534,Yamaha R15,2017;;;;;;;;;;;;;
Murti,2023-11-29,Pemasangan Aksesori,175000,D 7448 SHQ,HC875XJ4U76GYWA3497,Yamaha R15,2024;;;;;;;;;;;;;
Sadina,2023-11-20,Ganti Oli,776000,D 6503 YSS,XB386JV2K92PVBM1088,Kawasaki Ninja 250,2023;;;;;;;;;;;;;
Respati,2024-06-27,Perbaikan Mesin,510000,D 8406 KNY,CC804ST5S13WXYR5177,Honda CBR 150,2022;;;;;;;;;;;;;
Salwa,2023-02-21,Perbaikan Mesin,746000,D 3046 VQG,FY760OY6Q15DPTT4073,Suzuki GSX-R150,2020;;;;;;;;;;;;;
Cici,2024-01-14,Pemasangan Aksesori,53000,D 5868 ZJV,CM324FF5W73QUAU4573,Kawasaki Ninja 250,2019;;;;;;;;;;;;;
Nabila,2023-02-11,Perbaikan Mesin,890000,D 3983 FQH,YZ362DA6B72SMQG2397,Kawasaki Ninja 250,2020;;;;;;;;;;;;;
Ganda,2024-02-05,Pemasangan Aksesori,964000,D 2798 VZI,NX241NJ6G26BAKK5069,Honda CBR 150,2018;;;;;;;;;;;;;
Atmaja,2023-07-25,Pemasangan Aksesori,509000,D 0214 CDH,CJ951FJ6I09SXMG9841,Honda CBR 150,2018;;;;;;;;;;;;;
Lintang,2023-08-20,Pemasangan Aksesori,843000,D 1750 YNQ,JM877SY3R67QGBG6829,Yamaha R15,2024;;;;;;;;;;;;;
Wani,2023-01-01,Pemasangan Aksesori,277000,D 8463 AQA,TF635KL3C08OCHL7989,Yamaha R15,2022;;;;;;;;;;;;;
Okto,2023-05-26,Pemasangan Aksesori,820000,D 0159 ATI,MK348IS4F98PDVE7879,Kawasaki Ninja 250,2021;;;;;;;;;;;;;
Arsipatra,2023-02-11,Ganti Oli,905000,D 7664 NZY,WE018IK0H29QIFD3765,Honda CBR 150,2020;;;;;;;;;;;;;
Jelita,2023-12-14,Ganti Oli,967000,D 8990 WAK,DG910UP1C07MGEG1150,Yamaha R15,2015;;;;;;;;;;;;;
Emil,2024-06-02,Perbaikan Mesin,844000,D 6545 XMZ,UT246RX3H83BAXA6899,Yamaha R15,2014;;;;;;;;;;;;;
Jelita,2023-08-14,Pemasangan Aksesori,983000,D 3872 ASQ,JU992DH0U89QQUN9991,Honda CBR 150,2012;;;;;;;;;;;;;
Gatot,2024-07-18,Ganti Oli,408000,D 5301 GWX,IE294QH4R45UXVJ1086,Kawasaki Ninja 250,2023;;;;;;;;;;;;;
Praba,2023-04-13,Pemasangan Aksesori,154000,D 0634 LXB,SR116RL5B40ELEL4656,Honda CBR 150,2016;;;;;;;;;;;;;
Ulya,2023-10-22,Pemasangan Aksesori,365000,D 6109 FQW,AE862ZV6K02WZHY8415,Suzuki GSX-R150,2014;;;;;;;;;;;;;
Tira,2023-03-26,Ganti Oli,425000,D 2718 BWO,VU907BS6G02VEKA1212,Honda CBR 150,2021;;;;;;;;;;;;;
Gangsar,2023-12-03,Servis Rutin,634000,D 4314 FLS,PQ754AQ0O52TSVH2932,Yamaha R15,2013;;;;;;;;;;;;;
Oni,2024-03-26,Pemasangan Aksesori,417000,D 3923 UYG,GX610XO8S55TUVG2942,Honda CBR 150,2014;;;;;;;;;;;;;
Elon,2023-09-10,Servis Rutin,803000,D 6561 YIR,OH973UG7R45QJFD7969,Honda CBR 150,2019;;;;;;;;;;;;;
Wahyu,2024-04-01,Ganti Oli,780000,D 4561 OAC,LD816NN0P68MCEV5133,Yamaha R15,2018;;;;;;;;;;;;;
Kenzie,2023-09-22,Pemasangan Aksesori,935000,D 0121 AHC,SV271GW5R46OFJS5407,Kawasaki Ninja 250,2013;;;;;;;;;;;;;
Jati,2023-12-08,Perbaikan Mesin,795000,D 2983 TWG,CZ071QT0V56XRKX4916,Honda CBR 150,2015;;;;;;;;;;;;;
Maimunah,2024-03-11,Perbaikan Mesin,842000,D 2411 KCG,HK594ZS4T84OCRB7927,Kawasaki Ninja 250,2013;;;;;;;;;;;;;
Keisha,2024-05-27,Servis Rutin,350000,D 6349 UXD,NN460WM2E98TSTM5317,Yamaha R15,2012;;;;;;;;;;;;;
Lukman,2023-01-06,Pemasangan Aksesori,873000,D 4378 SWF,MU538GT6M16VGGD4384,Honda CBR 150,2011;;;;;;;;;;;;;
Cemeti,2023-01-12,Perbaikan Mesin,434000,D 2218 HQW,BS787RB3I06AHIM1455,Suzuki GSX-R150,2012;;;;;;;;;;;;;
Paiman,2024-01-15,Ganti Oli,193000,D 9865 DSY,TH124UW9A96VRJE2480,Honda CBR 150,2013;;;;;;;;;;;;;
Diana,2023-05-30,Servis Rutin,89000,D 7960 NLB,ZR551MI9W61THAF0526,Yamaha R15,2015;;;;;;;;;;;;;
Vivi,2023-05-24,Ganti Oli,173000,D 6639 ZAM,KK082RX3C04HKVB9189,Kawasaki Ninja 250,2011;;;;;;;;;;;;;
Rama,2023-04-05,Ganti Oli,442000,D 6070 JCG,CB926SS3D24KJQP2214,Suzuki GSX-R150,2015;;;;;;;;;;;;;
Pia,2023-06-06,Pemasangan Aksesori,889000,D 7593 XNZ,RI236NT6H79NOJC5825,Suzuki GSX-R150,2012;;;;;;;;;;;;;
Ivan,2023-11-24,Ganti Oli,195000,D 7677 KBI,MZ500VB3Y38VFFQ1789,Honda CBR 150,2014;;;;;;;;;;;;;
Hana,2023-11-23,Ganti Oli,939000,D 3879 ZXE,XJ660VX1A39GYFA6089,Yamaha R15,2019;;;;;;;;;;;;;
Unggul,2023-02-12,Perbaikan Mesin,949000,D 8813 PTQ,ZM461VS8Y26QOPY1997,Kawasaki Ninja 250,2014;;;;;;;;;;;;;
Raina,2023-05-14,Ganti Oli,744000,D 9495 VMP,AV559RK4S87BIRK4690,Yamaha R15,2019;;;;;;;;;;;;;
Candra,2024-05-29,Perbaikan Mesin,539000,D 8388 ZJH,WV472NJ2J28ASUI0180,Honda CBR 150,2019;;;;;;;;;;;;;
Lintang,2023-05-13,Perbaikan Mesin,833000,D 6062 NWG,GO955WZ0O71UXWY9507,Honda CBR 150,2014;;;;;;;;;;;;;
Garda,2023-06-15,Ganti Oli,204000,D 5223 NYC,ZR289EJ4Q74AGEY9120,Honda CBR 150,2016;;;;;;;;;;;;;
Wani,2023-07-27,Perbaikan Mesin,302000,D 1735 DYH,WU065HX9Y87OORW2196,Kawasaki Ninja 250,2024;;;;;;;;;;;;;
Paiman,2024-04-26,Perbaikan Mesin,738000,D 0169 GLQ,NO998XN6F51UDIM5558,Kawasaki Ninja 250,2021;;;;;;;;;;;;;
Rafid,2024-01-31,Ganti Oli,564000,D 4358 UOE,OR142WV4T67CGTD3904,Kawasaki Ninja 250,2015;;;;;;;;;;;;;
Limar,2023-03-03,Perbaikan Mesin,245000,D 7674 UFZ,BU333IC9L95NWOO0823,Yamaha R15,2010;;;;;;;;;;;;;
Danang,2023-07-25,Ganti Oli,353000,D 1044 WOJ,VC146HD8H07XGDW6132,Honda CBR 150,2016;;;;;;;;;;;;;
Naradi,2023-06-08,Servis Rutin,732000,D 6988 CFJ,NH721EQ2J73RKNA5908,Honda CBR 150,2022;;;;;;;;;;;;;
Puji,2023-10-07,Servis Rutin,569000,D 5692 BIX,YY016NE1Q56KRGX9244,Yamaha R15,2013;;;;;;;;;;;;;
Lala,2023-02-15,Pemasangan Aksesori,557000,D 0956 NFY,MD506BT1R30AJXQ8761,Suzuki GSX-R150,2018;;;;;;;;;;;;;
Xanana,2024-06-30,Perbaikan Mesin,326000,D 2189 UNJ,HS100CJ1L70KQQX6601,Suzuki GSX-R150,2010;;;;;;;;;;;;;
Erik,2023-01-31,Ganti Oli,537000,D 0455 YGD,XX809DK6H56EVVB3678,Kawasaki Ninja 250,2024;;;;;;;;;;;;;
Jaswadi,2023-11-07,Pemasangan Aksesori,372000,D 6672 CAX,QQ043JA6V66SVAF7080,Kawasaki Ninja 250,2015;;;;;;;;;;;;;
Hadi,2023-06-23,Pemasangan Aksesori,816000,D 6299 FCX,CI668ZM0Z39PPJE0510,Yamaha R15,2023;;;;;;;;;;;;;
Kurnia,2024-01-25,Servis Rutin,766000,D 7910 REL,KQ783PU6T92WKKL0228,Honda CBR 150,2020;;;;;;;;;;;;;
Maras,2023-06-27,Servis Rutin,353000,D 4371 EIG,NL560RA2A50TLFL4010,Honda CBR 150,2019;;;;;;;;;;;;;
Nadine,2023-02-12,Pemasangan Aksesori,801000,D 7466 QKE,XB758UJ6V08JTGY0350,Honda CBR 150,2010;;;;;;;;;;;;;
Darsirah,2023-05-25,Servis Rutin,67000,D 4835 VVR,KV903DJ4R17TPED6959,Kawasaki Ninja 250,2013;;;;;;;;;;;;;
Aswani,2023-03-16,Pemasangan Aksesori,676000,D 5945 EWB,OV748LP7K67TMTF6249,Kawasaki Ninja 250,2019;;;;;;;;;;;;;
Jati,2023-01-13,Pemasangan Aksesori,236000,D 8482 CJA,HH814VS7S86PEQN3907,Kawasaki Ninja 250,2013;;;;;;;;;;;;;
Imam,2023-07-09,Pemasangan Aksesori,474000,D 9851 QHV,CQ147QK1T18DBKA4543,Suzuki GSX-R150,2013;;;;;;;;;;;;;
Zulfa,2023-05-24,Servis Rutin,75000,D 9441 FTR,JO339EI2X04BNHZ1566,Suzuki GSX-R150,2016;;;;;;;;;;;;;
Empluk,2023-02-11,Perbaikan Mesin,743000,D 2989 GJB,NP803WA3I70HUUE5350,Suzuki GSX-R150,2010;;;;;;;;;;;;;
Cawisadi,2023-05-11,Perbaikan Mesin,264000,D 8373 JOQ,FJ324WL3N38TVBM7023,Honda CBR 150,2023;;;;;;;;;;;;;
Bahuwirya,2023-04-28,Ganti Oli,600000,D 1162 BMA,TU515XQ3G77TNDR3175,Yamaha R15,2012;;;;;;;;;;;;;
Bahuraksa,2024-07-06,Ganti Oli,386000,D 0241 JAJ,QE014PL1M37BBBU4075,Honda CBR 150,2016;;;;;;;;;;;;;
Raina,2023-07-17,Perbaikan Mesin,907000,D 4469 ENA,MW833FR5O38LVHE8095,Kawasaki Ninja 250,2013;;;;;;;;;;;;;
Yono,2023-06-05,Perbaikan Mesin,269000,D 2786 EFA,RL927CX7B35MLJB5430,Kawasaki Ninja 250,2022;;;;;;;;;;;;;
Joko,2024-02-20,Ganti Oli,354000,D 5814 PCQ,WO993RS5T47ZURV7354,Suzuki GSX-R150,2012;;;;;;;;;;;;;
Eman,2023-06-26,Servis Rutin,54000,D 0656 VSV,LI106IT8G86DLED1864,Honda CBR 150,2024;;;;;;;;;;;;;
Karma,2024-03-24,Servis Rutin,667000,D 6480 WIE,KQ889GD3W08RHRD9591,Honda CBR 150,2014;;;;;;;;;;;;;
Ivan,2024-04-11,Ganti Oli,420000,D 5400 OSO,PW398DX3E54BYPB3887,Suzuki GSX-R150,2016;;;;;;;;;;;;;
Hafshah,2023-09-24,Perbaikan Mesin,947000,D 5752 QTZ,XY363VD4Z30HYEA3750,Honda CBR 150,2015;;;;;;;;;;;;;
Kadir,2023-12-12,Perbaikan Mesin,528000,D 2923 KXT,NI083GA9J19NUIG8987,Honda CBR 150,2020;;;;;;;;;;;;;
Kasim,2024-02-11,Pemasangan Aksesori,629000,D 7820 GVV,DR074OI5B30ITDB8437,Honda CBR 150,2012;;;;;;;;;;;;;
Anom,2023-12-26,Perbaikan Mesin,319000,D 8796 PEO,DB182QD5W52VTAI7147,Yamaha R15,2020;;;;;;;;;;;;;
Vera,2023-06-11,Servis Rutin,766000,D 4034 FNJ,AS607BV6X72PDWR5568,Honda CBR 150,2013;;;;;;;;;;;;;
Tari,2023-03-22,Ganti Oli,792000,D 1663 XJK,FO421NR8I09FGND1602,Honda CBR 150,2021;;;;;;;;;;;;;
Umay,2023-11-17,Perbaikan Mesin,748000,D 6807 YHL,JO221EL8B62MKQO8521,Suzuki GSX-R150,2021;;;;;;;;;;;;;
Maman,2023-06-02,Pemasangan Aksesori,781000,D 0786 DXV,IU136IP0U71XNKM6393,Suzuki GSX-R150,2022;;;;;;;;;;;;;
Zulaikha,2024-07-27,Servis Rutin,451000,D 1418 VTS,DO003GF5S25EGYX7214,Suzuki GSX-R150,2012;;;;;;;;;;;;;
Rosman,2023-06-09,Perbaikan Mesin,410000,D 4794 ATG,QN797PL5T88YLAX5912,Honda CBR 150,2018;;;;;;;;;;;;;
Cawisadi,2024-06-10,Perbaikan Mesin,301000,D 9259 QPI,SI003UW5N00GCIX4552,Kawasaki Ninja 250,2017;;;;;;;;;;;;;
Daruna,2024-05-22,Perbaikan Mesin,925000,D 0294 RNM,DY004SJ8I63YKCT4383,Kawasaki Ninja 250,2017;;;;;;;;;;;;;
Lega,2024-03-17,Pemasangan Aksesori,769000,D 6213 IVT,PZ852IS8Y92ADYP5941,Honda CBR 150,2015;;;;;;;;;;;;;
Shakila,2024-07-28,Perbaikan Mesin,809000,D 9417 XCV,UX346HN5N65FSAU3341,Kawasaki Ninja 250,2017;;;;;;;;;;;;;
Nilam,2023-07-20,Ganti Oli,135000,D 9242 BRQ,CO505OC3K52PRMT8585,Yamaha R15,2015;;;;;;;;;;;;;
Harsaya,2023-01-17,Pemasangan Aksesori,297000,D 1255 LXK,TI322QU4C60KIPO8338,Honda CBR 150,2022;;;;;;;;;;;;;
Bambang,2023-09-28,Servis Rutin,580000,D 9375 SHH,MH471YH9K04MJKR7042,Suzuki GSX-R150,2024;;;;;;;;;;;;;
Ellis,2023-08-31,Ganti Oli,306000,D 5335 DPW,PO612TP1H76LEAU0334,Honda CBR 150,2021;;;;;;;;;;;;;
Nasab,2023-05-03,Ganti Oli,509000,D 0314 ZVH,YP567VF5D00BKAL1869,Yamaha R15,2024;;;;;;;;;;;;;
Zizi,2024-05-20,Ganti Oli,495000,D 5389 ALD,LR170KO0C58GIMT9739,Kawasaki Ninja 250,2017;;;;;;;;;;;;;
Banawa,2024-02-10,Perbaikan Mesin,144000,D 7694 DPQ,KS845OT1U19DFVW6855,Honda CBR 150,2018;;;;;;;;;;;;;
Gamblang,2024-04-01,Perbaikan Mesin,642000,D 3999 CGO,NN979IJ9B56OEQX6390,Suzuki GSX-R150,2020;;;;;;;;;;;;;
Kayla,2023-09-04,Perbaikan Mesin,367000,D 5843 YJL,XY782MC9X36VSND9066,Suzuki GSX-R150,2021;;;;;;;;;;;;;
Harsanto,2023-09-27,Perbaikan Mesin,267000,D 5469 FRZ,NF976SY2H71UASV2231,Suzuki GSX-R150,2019;;;;;;;;;;;;;
Rendy,2023-05-13,Ganti Oli,538000,D 7345 XBR,WR547IM1Y83PVYM7034,Honda CBR 150,2016;;;;;;;;;;;;;
Balamantri,2023-09-26,Servis Rutin,496000,D 2699 SWX,SJ322XU7S66TBDD8199,Yamaha R15,2019;;;;;;;;;;;;;
Patricia,2023-08-04,Pemasangan Aksesori,263000,D 2005 BRC,AM382NU2Y33BAEH5508,Honda CBR 150,2018;;;;;;;;;;;;;
Ana,2024-07-20,Perbaikan Mesin,411000,D 5565 OQU,LO552QL5O07WXQV3926,Honda CBR 150,2022;;;;;;;;;;;;;
Vero,2023-07-06,Pemasangan Aksesori,405000,D 8660 CXA,PN624WH0E75XUOJ0341,Suzuki GSX-R150,2016;;;;;;;;;;;;;
Wardi,2024-03-04,Ganti Oli,720000,D 4645 AJO,IF923VK1C38SVMI0418,Suzuki GSX-R150,2018;;;;;;;;;;;;;
Yahya,2024-01-08,Ganti Oli,627000,D 8235 BFX,QN207JV8Z98MQFW6688,Yamaha R15,2023;;;;;;;;;;;;;
Nadine,2024-01-28,Servis Rutin,432000,D 0901 EPJ,RH477EM8L52HZJD2786,Suzuki GSX-R150,2024;;;;;;;;;;;;;
Cinta,2024-01-13,Perbaikan Mesin,173000,D 4522 LRB,KG273QT9O77UBAM9713,Kawasaki Ninja 250,2020;;;;;;;;;;;;;
Nardi,2023-06-08,Servis Rutin,804000,D 0664 XPZ,EB542IN2K62DYKW6891,Kawasaki Ninja 250,2024;;;;;;;;;;;;;
Daryani,2024-05-01,Pemasangan Aksesori,113000,D 1447 TYB,SU527AF0U24RVMP3869,Honda CBR 150,2024;;;;;;;;;;;;;
Fitriani,2023-07-28,Perbaikan Mesin,63000,D 4310 RGV,QM683UH4W35RUHP6720,Kawasaki Ninja 250,2023;;;;;;;;;;;;;
Qori,2024-06-25,Ganti Oli,211000,D 0793 QVL,KO040OK0F30EDKX1170,Yamaha R15,2021;;;;;;;;;;;;;
Margana,2023-06-03,Ganti Oli,888000,D 3296 ICX,WB223EP2T52DHJA4010,Yamaha R15,2019;;;;;;;;;;;;;
Adikara,2023-10-03,Pemasangan Aksesori,381000,D 4888 VYR,QZ904VQ8P84JEVM7694,Yamaha R15,2014;;;;;;;;;;;;;
Kenari,2023-09-19,Perbaikan Mesin,91000,D 2450 WSG,ZA320PU2O10ZRFP6597,Yamaha R15,2010;;;;;;;;;;;;;
Agnes,2023-07-02,Ganti Oli,89000,D 6915 IMI,YF538IF4C13ICJJ7931,Suzuki GSX-R150,2023;;;;;;;;;;;;;
Jarwadi,2023-02-11,Pemasangan Aksesori,227000,D 7179 KGV,VQ940NF1B08OACB8828,Yamaha R15,2015;;;;;;;;;;;;;
Safina,2023-01-15,Servis Rutin,651000,D 3520 SNQ,SE517NG6I26DCFX5762,Yamaha R15,2015;;;;;;;;;;;;;
Rusman,2023-06-22,Ganti Oli,74000,D 9648 RZV,KJ163PA1M10FFIA7751,Yamaha R15,2023;;;;;;;;;;;;;
Erik,2023-12-15,Servis Rutin,842000,D 0824 RNB,SU546LC3K54XUKT9625,Honda CBR 150,2013;;;;;;;;;;;;;
Embuh,2024-03-01,Servis Rutin,409000,D 2807 ILS,HN467FA0A28HUSE4618,Kawasaki Ninja 250,2015;;;;;;;;;;;;;
Dartono,2023-08-09,Pemasangan Aksesori,884000,D 3825 STP,FZ266DV1P19WIOA3604,Yamaha R15,2014;;;;;;;;;;;;;
Unjani,2023-02-06,Ganti Oli,923000,D 5033 QHL,SM530UZ9G22FNXZ8371,Honda CBR 150,2013;;;;;;;;;;;;;
Warji,2023-02-27,Servis Rutin,114000,D 5665 JGL,ZS506CL4C41DMCU6607,Yamaha R15,2024;;;;;;;;;;;;;
Yessi,2024-03-21,Servis Rutin,793000,D 9182 QBM,OK716UE2O46BUQD8157,Yamaha R15,2014;;;;;;;;;;;;;
Aswani,2023-01-21,Perbaikan Mesin,277000,D 3028 QDP,CX855BV7B12JVAK2152,Suzuki GSX-R150,2018;;;;;;;;;;;;;
Damar,2024-05-04,Perbaikan Mesin,783000,D 1076 FRI,VM329WH4I22XFQG9808,Kawasaki Ninja 250,2020;;;;;;;;;;;;;
Galih,2023-01-09,Servis Rutin,199000,D 5584 ZGC,WP034AZ5V29UJRZ3241,Yamaha R15,2016;;;;;;;;;;;;;
Novi,2023-11-21,Ganti Oli,625000,D 0929 SJF,WX613BT6M60WBSQ2653,Yamaha R15,2018;;;;;;;;;;;;;
Uchita,2024-06-10,Pemasangan Aksesori,841000,D 7868 YED,EG415BX4Q69DJOY3848,Kawasaki Ninja 250,2014;;;;;;;;;;;;;
Mulyanto,2024-02-01,Ganti Oli,867000,D 2963 MSU,BZ791AG8I58ZPLO6184,Yamaha R15,2011;;;;;;;;;;;;;
Sabri,2024-03-27,Servis Rutin,270000,D 6088 JDW,PM639AW9O24MXJY2568,Kawasaki Ninja 250,2021;;;;;;;;;;;;;
Johan,2023-03-24,Perbaikan Mesin,908000,D 0407 SFM,FZ507JA0E39ZGMS5896,Honda CBR 150,2014;;;;;;;;;;;;;
Rendy,2023-03-18,Pemasangan Aksesori,110000,D 9106 OWJ,LA954DW6D33UUBZ7483,Suzuki GSX-R150,2014;;;;;;;;;;;;;
Emas,2024-03-06,Servis Rutin,968000,D 0715 LOB,HR375UF1F23NBZX7667,Yamaha R15,2018;;;;;;;;;;;;;
Halim,2023-10-14,Perbaikan Mesin,589000,D 7365 MBN,FY472OJ8P33TLNY4574,Yamaha R15,2015;;;;;;;;;;;;;
Atma,2024-05-22,Ganti Oli,377000,D 8231 PNB,FK512CS9T44WGPR6897,Yamaha R15,2015;;;;;;;;;;;;;
Leo,2023-09-22,Servis Rutin,777000,D 5021 YAJ,TP512HS4W22ZGPF0500,Yamaha R15,2014;;;;;;;;;;;;;
Darsirah,2023-09-08,Perbaikan Mesin,310000,D 1708 LXC,HC679LI8I48YODM9932,Honda CBR 150,2024;;;;;;;;;;;;;
Carla,2024-05-30,Ganti Oli,801000,D 2145 SFM,OD791JI5A02NIZE7329,Yamaha R15,2011;;;;;;;;;;;;;
Prabawa,2023-07-07,Perbaikan Mesin,513000,D 9423 CAM,SQ279IC3H80WWEV1739,Yamaha R15,2010;;;;;;;;;;;;;
Harjaya,2024-06-12,Servis Rutin,709000,D 5116 JKF,SP071FT2K42SSOK2584,Kawasaki Ninja 250,2021;;;;;;;;;;;;;
Irwan,2023-01-08,Servis Rutin,298000,D 5074 BDJ,WF959JQ7L43UCTC1413,Suzuki GSX-R150,2023;;;;;;;;;;;;;
Zelaya,2023-09-30,Ganti Oli,406000,D 4277 DOF,ZU758TG7E93BPIU2040,Yamaha R15,2010;;;;;;;;;;;;;
Prayogo,2024-03-16,Servis Rutin,158000,D 2388 MYR,PS209KB0P75VNSY5766,Honda CBR 150,2012;;;;;;;;;;;;;
Edi,2024-06-30,Perbaikan Mesin,295000,D 4942 ZHV,AA759MO9C89AWCT9012,Suzuki GSX-R150,2020;;;;;;;;;;;;;
Warta,2023-09-16,Ganti Oli,827000,D 0768 JHH,VL673VV2W58BOPW4483,Kawasaki Ninja 250,2020;;;;;;;;;;;;;
Amalia,2023-07-13,Servis Rutin,387000,D 1039 YYQ,FH718SJ3Z63GWYM5529,Honda CBR 150,2017;;;;;;;;;;;;;
Latif,2023-06-26,Servis Rutin,992000,D 4065 IUQ,GS258JE7S50TLLD1519,Honda CBR 150,2011;;;;;;;;;;;;;
Oskar,2023-05-05,Ganti Oli,741000,D 9565 KKD,PR959AI6M18PCRV2840,Honda CBR 150,2013;;;;;;;;;;;;;
Pranawa,2023-06-04,Ganti Oli,621000,D 6237 EHB,QB196WL1R59SRUW3991,Yamaha R15,2018;;;;;;;;;;;;;
Widya,2024-02-12,Perbaikan Mesin,387000,D 8251 TZM,GD361HI6V09TBLO1155,Suzuki GSX-R150,2021;;;;;;;;;;;;;
Mariadi,2023-02-15,Ganti Oli,344000,D 6359 CEU,UE602MU5B83YWLY5698,Honda CBR 150,2020;;;;;;;;;;;;;
Wulan,2023-10-06,Ganti Oli,269000,D 4794 WAE,XT323SG8X28GFIV5913,Honda CBR 150,2013;;;;;;;;;;;;;
Fitria,2023-04-22,Servis Rutin,667000,D 5611 ZMH,NN545FN1X00ISFQ9256,Suzuki GSX-R150,2011;;;;;;;;;;;;;
Damu,2023-09-08,Perbaikan Mesin,917000,D 8234 GAQ,CU906PO3I59AIEY5993,Honda CBR 150,2019;;;;;;;;;;;;;
